ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
4795,34.97,28.78,27.97,58.20,1020.40,272.58,10.45,194.55,52.508746,20.331669,45.036745,1.002580,0.008370,0.044036,-0.000107,-0.000087,0.000290,0,2015-08-22 01:19:00
4796,34.88,28.76,27.97,58.24,1020.39,272.60,10.75,193.91,52.618904,20.212115,45.464965,1.002482,0.008508,0.044132,0.000179,0.000666,0.000033,0,2015-08-22 01:19:10
4797,34.91,28.76,27.97,58.09,1020.38,272.54,11.27,193.28,52.578986,20.259688,45.798798,1.002523,0.008333,0.044041,0.000076,0.000003,-0.000354,0,2015-08-22 01:19:21
4798,34.93,28.77,27.97,57.91,1020.39,272.62,10.29,194.35,52.649250,20.374915,45.714830,1.002520,0.008467,0.044053,-0.000061,0.000290,0.000158,0,2015-08-22 01:19:30
4799,34.91,28.76,27.97,58.07,1020.40,272.51,10.50,194.30,52.748243,20.412166,45.572741,1.002482,0.008382,0.044220,-0.000154,0.000612,0.000338,0,2015-08-22 01:19:40
4800,34.85,28.78,27.97,57.95,1020.40,272.55,10.66,194.25,52.640121,20.536107,45.597808,1.002455,0.008402,0.044083,-0.000174,-0.000079,0.000189,0,2015-08-22 01:19:51
4801,34.88,28.75,27.97,58.20,1020.37,272.56,10.37,194.70,52.672050,20.633633,45.627162,1.002483,0.008381,0.044046,-0.000046,0.000355,0.000235,0,2015-08-22 01:20:00
4802,34.90,28.77,27.97,58.22,1020.38,272.49,11.28,193.37,52.889674,20.273912,45.468700,1.002605,0.008363,0.044023,0.000145,0.000212,-0.000271,0,2015-08-22 01:20:10
4803,34.94,28.77,27.97,58.38,1020.39,272.54,11.10,193.78,52.690364,20.319526,45.271437,1.002527,0.008349,0.044097,0.000133,0.000250,-0.000147,0,2015-08-22 01:20:20
4804,34.95,28.77,27.97,58.15,1020.40,272.49,10.80,193.81,52.616732,20.182753,45.489260,1.002558,0.008291,0.043949,0.000052,-0.001143,0.000268,0,2015-08-22 01:20:30
4805,34.92,28.77,27.97,58.15,1020.41,272.50,11.12,193.56,52.889529,20.267999,45.589886,1.002490,0.008334,0.044001,0.000054,-0.000436,-0.000008,0,2015-08-22 01:20:41
4806,34.89,28.76,27.97,58.06,1020.40,272.53,10.80,193.77,52.958227,20.164223,45.452235,1.002417,0.008250,0.043997,0.000163,-0.000842,0.000126,0,2015-08-22 01:20:50
4807,34.89,28.76,27.97,58.18,1020.41,272.57,10.54,194.17,53.021421,20.230099,45.296380,1.002603,0.008410,0.044233,-0.000001,0.000082,0.000010,0,2015-08-22 01:21:00
4808,34.93,28.77,27.97,57.95,1020.41,272.62,10.69,194.15,52.984942,20.326753,45.303786,1.002519,0.008317,0.044246,-0.000079,-0.000016,-0.000206,0,2015-08-22 01:21:11
4809,34.91,28.76,27.97,58.25,1020.40,272.57,10.59,194.15,52.710369,20.252421,45.416582,1.002526,0.008394,0.044022,0.000032,0.000075,0.000177,0,2015-08-22 01:21:20
4810,34.91,28.76,27.97,58.04,1020.40,272.56,10.99,193.86,52.849049,20.342441,45.323520,1.002437,0.008389,0.044019,0.000247,0.002263,-0.000110,0,2015-08-22 01:21:40
4811,34.80,28.77,27.97,58.01,1020.40,272.59,10.70,194.33,52.860099,20.425319,45.097994,1.002542,0.008454,0.044086,0.000135,-0.001966,0.000041,0,2015-08-22 01:21:50
4812,34.89,28.76,27.97,58.21,1020.41,272.54,10.64,194.23,52.834150,20.409983,45.456633,1.002710,0.008405,0.044063,-0.000061,0.000715,0.000039,0,2015-08-22 01:22:01
4813,34.94,28.78,27.97,58.13,1020.41,272.56,10.75,194.13,52.866474,20.473984,45.588359,1.002436,0.008350,0.044012,0.000094,0.001296,0.000161,0,2015-08-22 01:22:10
4814,34.91,28.76,27.97,58.07,1020.40,272.54,10.68,193.94,52.875017,20.256847,45.670636,1.002671,0.008247,0.043882,0.000087,-0.000700,-0.000007,0,2015-08-22 01:22:20
4815,34.88,28.76,27.97,58.13,1020.38,272.56,10.78,194.08,52.913688,20.580830,45.655216,1.002628,0.008419,0.043981,-0.000097,0.000771,0.000004,0,2015-08-22 01:22:31
4816,34.88,28.75,27.97,58.00,1020.40,272.53,10.73,194.34,52.882188,20.634631,45.560027,1.002481,0.008310,0.043960,0.000031,0.001570,0.000004,0,2015-08-22 01:22:40
4817,34.91,28.76,27.97,58.09,1020.41,272.58,10.62,194.39,52.890455,20.463028,45.237763,1.002497,0.008298,0.044091,0.000238,0.001976,0.000059,0,2015-08-22 01:22:51
4818,34.93,28.76,27.97,58.09,1020.41,272.57,10.52,194.56,52.901874,20.675394,45.573051,1.002563,0.008271,0.044030,-0.000040,0.000541,0.000145,0,2015-08-22 01:23:00
4819,34.93,28.76,27.97,58.13,1020.43,272.53,10.52,194.55,52.950305,20.471099,45.184978,1.002527,0.008298,0.043945,-0.000280,0.000611,0.000182,0,2015-08-22 01:23:10
4820,34.90,28.77,27.97,58.21,1020.42,272.50,11.12,193.76,52.845394,20.391434,45.264235,1.002519,0.008411,0.044032,0.000006,-0.000440,-0.000168,0,2015-08-22 01:23:21
4821,34.92,28.77,27.97,58.37,1020.43,272.61,10.97,193.74,52.677184,20.221517,45.491239,1.002614,0.008343,0.044021,0.000109,-0.000523,-0.000326,0,2015-08-22 01:23:30
4822,34.95,28.77,27.97,58.16,1020.43,272.62,10.67,194.04,52.816047,20.526533,45.845581,1.002672,0.008341,0.044066,-0.000047,0.001529,-0.000103,0,2015-08-22 01:23:40
4823,34.90,28.78,27.97,58.10,1020.43,272.51,10.91,193.99,52.708769,20.466784,45.540961,1.002624,0.008381,0.043892,-0.000158,0.000600,-0.000082,0,2015-08-22 01:23:51
4824,34.91,28.77,27.97,58.30,1020.41,272.57,10.73,193.81,52.626996,20.170322,45.540614,1.002580,0.008416,0.043931,-0.000046,-0.000627,0.000056,0,2015-08-22 01:24:00
4825,34.95,28.78,27.97,58.10,1020.43,272.56,10.69,193.72,52.469295,20.114649,45.679246,1.002485,0.008358,0.044062,-0.000147,-0.000072,0.000190,0,2015-08-22 01:24:10
4826,34.90,28.79,27.97,58.19,1020.42,272.55,10.84,193.72,52.410262,20.281733,45.746122,1.002500,0.008453,0.044013,-0.000208,-0.000029,-0.000104,0,2015-08-22 01:24:21
4827,34.86,28.79,27.97,58.13,1020.42,272.54,10.97,193.55,52.508333,20.216917,45.707681,1.002542,0.008228,0.044023,-0.000076,-0.000011,-0.000066,0,2015-08-22 01:24:30
4828,34.89,28.79,27.97,58.27,1020.42,272.58,10.93,193.53,52.566416,20.031523,45.418997,1.002605,0.008289,0.043994,0.000096,0.003884,-0.000131,0,2015-08-22 01:24:40
4829,34.92,28.77,27.96,58.11,1020.42,272.56,10.91,193.62,52.660567,20.238855,45.730498,1.002629,0.008286,0.043938,0.000047,0.000736,0.000013,0,2015-08-22 01:24:51
4830,34.89,28.77,27.96,58.13,1020.42,272.52,11.27,193.29,52.584669,20.339831,45.890691,1.002544,0.008484,0.044080,-0.000081,-0.001043,-0.000215,0,2015-08-22 01:25:00
4831,34.89,28.77,27.97,58.17,1020.41,272.51,11.04,193.62,52.517322,20.300176,45.610602,1.002654,0.008329,0.044121,0.000021,-0.001228,-0.000015,0,2015-08-22 01:25:11
4832,34.94,28.77,27.97,58.27,1020.41,272.52,10.76,193.71,52.567038,20.143088,45.680086,1.002483,0.008294,0.043884,-0.000136,-0.001326,-0.000044,0,2015-08-22 01:25:20
4833,34.91,28.78,27.96,58.26,1020.40,272.59,10.75,193.58,52.437861,20.040431,45.622478,1.002741,0.008241,0.044013,-0.000026,0.001409,-0.000105,0,2015-08-22 01:25:30
4834,34.89,28.79,27.97,58.22,1020.42,272.59,10.68,193.65,52.514211,19.979692,45.589366,1.002758,0.008302,0.043904,-0.000034,-0.000091,0.000065,0,2015-08-22 01:25:41
4835,34.87,28.77,27.96,58.16,1020.41,272.68,10.40,194.01,52.560840,20.097700,45.643499,1.002361,0.008316,0.044031,0.000177,0.000121,-0.000194,0,2015-08-22 01:25:50
4836,34.92,28.78,27.96,58.10,1020.40,272.53,10.92,193.76,52.716741,20.388999,45.713427,1.002470,0.008340,0.043929,0.000011,-0.000003,0.000010,0,2015-08-22 01:26:00
4837,34.91,28.77,27.96,58.23,1020.40,272.66,10.55,194.26,52.480266,20.373991,45.508584,1.002576,0.008385,0.043898,0.000160,0.001426,-0.000221,0,2015-08-22 01:26:11
4838,34.90,28.77,27.96,58.20,1020.39,272.54,10.97,193.58,52.438775,20.314607,45.875393,1.002589,0.008326,0.043900,0.000032,0.001319,-0.000110,0,2015-08-22 01:26:20
4839,34.88,28.77,27.96,58.43,1020.39,272.50,11.31,193.32,52.233159,20.320408,45.814063,1.002620,0.008243,0.043938,0.000289,-0.002628,-0.000296,0,2015-08-22 01:26:31
4840,34.86,28.76,27.96,58.25,1020.38,272.58,10.92,193.55,52.437477,20.242768,45.803773,1.002587,0.008332,0.043856,0.000288,0.001029,-0.000144,0,2015-08-22 01:26:40
4841,34.91,28.76,27.96,58.37,1020.38,272.56,11.13,193.45,52.472112,20.113570,45.419176,1.002524,0.008332,0.043995,0.000253,-0.001183,-0.000091,0,2015-08-22 01:26:50
4842,34.87,28.78,27.96,58.17,1020.39,272.53,11.07,193.65,52.703239,20.262794,45.395938,1.002542,0.008215,0.044023,0.000211,-0.001038,-0.000124,0,2015-08-22 01:27:01
4843,34.89,28.77,27.96,58.42,1020.38,272.51,10.85,193.61,52.611053,20.030786,45.554263,1.002625,0.008303,0.044001,-0.000176,0.000609,0.000036,0,2015-08-22 01:27:10
4844,34.85,28.77,27.96,58.39,1020.37,272.57,10.71,193.95,52.550643,20.278137,45.383451,1.002585,0.008342,0.044049,0.000082,0.000685,-0.000156,0,2015-08-22 01:27:20
4845,34.91,28.75,27.96,58.25,1020.36,272.58,10.49,194.28,52.580762,20.333865,45.426488,1.002636,0.008261,0.043908,0.000026,0.000532,-0.000107,0,2015-08-22 01:27:31
4846,34.90,28.76,27.96,58.14,1020.37,272.55,10.48,194.33,52.614006,20.425040,45.466184,1.002587,0.008203,0.044030,0.000009,-0.000219,0.000236,0,2015-08-22 01:27:40
4847,34.89,28.76,27.96,58.23,1020.36,272.55,10.49,194.44,52.325979,20.473353,45.527474,1.002614,0.008294,0.044035,-0.000141,-0.000247,0.000092,0,2015-08-22 01:27:51
4848,34.91,28.76,27.96,58.23,1020.37,272.49,10.63,193.71,52.398963,20.024027,45.654736,1.002607,0.008099,0.043962,-0.000094,-0.000295,0.000168,0,2015-08-22 01:28:01
4849,34.91,28.77,27.96,58.37,1020.37,272.54,10.48,194.11,52.310780,20.273576,45.640040,1.002607,0.008225,0.043922,-0.000285,-0.000938,-0.000103,0,2015-08-22 01:28:10
4850,34.89,28.77,27.96,58.21,1020.36,272.58,10.50,193.85,52.443494,20.078711,45.733459,1.002561,0.008222,0.044014,-0.000047,-0.000003,-0.000040,0,2015-08-22 01:28:21
4851,34.87,28.78,27.96,58.24,1020.36,272.52,10.88,193.67,52.659783,20.285689,45.785476,1.002663,0.008310,0.043791,0.000005,0.000708,-0.000137,0,2015-08-22 01:28:30
4852,34.93,28.77,27.96,58.23,1020.35,272.56,10.76,193.98,52.377269,20.364636,45.591572,1.002604,0.008259,0.044038,0.000147,-0.000557,-0.000006,0,2015-08-22 01:28:41
4853,34.93,28.77,27.96,58.26,1020.35,272.53,10.64,193.88,52.349691,20.122886,45.436830,1.002551,0.008207,0.043976,-0.000091,-0.000301,-0.000078,0,2015-08-22 01:28:50
4854,34.88,28.76,27.96,58.37,1020.35,272.58,10.35,194.24,52.364880,20.224610,45.473259,1.002612,0.008204,0.043876,-0.000073,0.000485,0.000177,0,2015-08-22 01:29:00
4855,34.89,28.76,27.96,58.19,1020.36,272.57,10.49,194.32,52.340870,20.291085,45.326630,1.002578,0.008337,0.044031,-0.000308,-0.000497,-0.000024,0,2015-08-22 01:29:11
4856,34.89,28.76,27.96,58.18,1020.34,272.61,10.37,194.18,52.286741,20.137971,45.487098,1.002463,0.008294,0.043964,-0.000450,0.001305,0.000064,0,2015-08-22 01:29:21
4857,34.81,28.78,27.96,58.18,1020.35,272.53,10.63,193.66,52.329208,19.984474,45.735781,1.002598,0.008292,0.044168,-0.000252,-0.000472,0.000178,0,2015-08-22 01:29:30
4858,34.89,28.79,27.96,58.14,1020.33,272.51,10.76,193.42,52.142270,19.989438,45.759794,1.002566,0.008219,0.043960,-0.000326,0.000631,0.000059,0,2015-08-22 01:29:41
4859,34.85,28.77,27.96,58.13,1020.35,272.52,10.62,193.38,52.383472,19.844728,45.981168,1.002542,0.008124,0.043980,-0.000249,-0.000214,0.000181,0,2015-08-22 01:29:50
4860,34.89,28.76,27.96,58.32,1020.34,272.56,10.38,193.89,52.541115,20.066240,45.736433,1.002408,0.008255,0.043983,0.000062,0.001399,-0.000024,0,2015-08-22 01:30:00
4861,34.87,28.77,27.95,58.12,1020.34,272.53,10.92,193.31,52.468590,19.894587,45.652252,1.002580,0.008230,0.043997,0.000152,-0.000523,-0.000002,0,2015-08-22 01:30:11
4862,34.83,28.77,27.95,58.10,1020.36,272.57,10.75,193.11,52.504469,19.741261,46.121661,1.002680,0.008321,0.044075,0.000150,0.000147,0.000090,0,2015-08-22 01:30:20
4863,34.87,28.77,27.95,58.06,1020.36,272.59,10.67,193.08,52.579386,19.710312,46.012754,1.002390,0.008187,0.043811,0.000002,-0.000640,-0.000145,0,2015-08-22 01:30:30
4864,34.94,28.76,27.95,58.06,1020.34,272.57,10.93,193.21,52.345784,19.846766,45.645666,1.002511,0.008274,0.043946,0.000077,0.000806,-0.000339,0,2015-08-22 01:30:40
4865,34.91,28.75,27.96,58.26,1020.34,272.55,10.53,193.66,52.202170,19.667640,45.144900,1.002498,0.008363,0.043913,-0.000287,0.000794,0.000084,0,2015-08-22 01:30:50
4866,34.91,28.76,27.96,58.25,1020.36,272.56,10.63,193.58,52.259635,19.878941,45.433310,1.002630,0.008363,0.043916,-0.000187,0.000415,0.000136,0,2015-08-22 01:31:01
4867,34.88,28.78,27.96,58.33,1020.36,272.53,10.93,193.51,52.244213,20.020396,45.537268,1.002591,0.008348,0.043956,0.000103,0.000088,-0.000268,0,2015-08-22 01:31:10
4868,34.90,28.78,27.95,58.13,1020.35,272.69,10.43,193.95,52.059308,19.953899,45.347705,1.002591,0.008145,0.043965,0.000200,0.003836,-0.000243,0,2015-08-22 01:31:20
4869,34.88,28.77,27.95,58.27,1020.35,272.53,11.03,193.36,52.129242,19.866585,45.249378,1.002486,0.008186,0.043977,0.000242,-0.000416,-0.000163,0,2015-08-22 01:31:31
4870,34.90,28.79,27.95,58.37,1020.33,272.56,10.95,193.36,52.286117,19.842605,45.368791,1.002563,0.008264,0.043871,0.000049,0.001492,-0.000244,0,2015-08-22 01:31:40
4871,34.90,28.78,27.95,58.24,1020.34,272.56,11.13,193.03,52.265237,19.930239,45.840947,1.002670,0.008195,0.043906,0.000324,0.001675,-0.000080,0,2015-08-22 01:31:51
4872,34.85,28.78,27.95,58.19,1020.34,272.52,10.84,193.36,52.316515,19.898263,45.590415,1.002656,0.008173,0.043954,-0.000059,0.000907,-0.000038,0,2015-08-22 01:32:00
4873,34.89,28.78,27.95,58.32,1020.35,272.57,10.47,193.74,52.232597,19.900854,45.539891,1.002630,0.008188,0.043958,-0.000345,-0.000083,0.000053,0,2015-08-22 01:32:10
4874,34.91,28.77,27.95,58.12,1020.35,272.57,10.57,193.69,52.418529,19.860226,45.512450,1.002634,0.008129,0.043839,-0.000067,0.000854,-0.000120,0,2015-08-22 01:32:21
4875,34.88,28.79,27.95,58.28,1020.35,272.49,10.75,193.80,52.051757,19.958524,44.938786,1.002598,0.008192,0.043886,-0.000093,-0.002069,0.000093,0,2015-08-22 01:32:30
4876,34.90,28.77,27.95,58.32,1020.34,272.65,10.23,194.28,51.795919,19.958883,45.159646,1.002651,0.008153,0.043924,0.000148,-0.000485,-0.000075,0,2015-08-22 01:32:40
4877,34.89,28.78,27.95,58.29,1020.34,272.60,10.29,194.12,52.074566,19.977517,45.383073,1.002687,0.008141,0.043847,-0.000071,0.000881,-0.000001,0,2015-08-22 01:32:51
4878,34.87,28.78,27.95,58.28,1020.33,272.52,10.81,193.80,52.119655,20.116441,45.303684,1.002630,0.008285,0.043900,0.000015,-0.000497,-0.000033,0,2015-08-22 01:33:00
4879,34.88,28.76,27.95,58.53,1020.34,272.57,10.43,193.86,52.003510,19.942170,45.593295,1.002525,0.008275,0.043973,-0.000198,-0.000261,0.000178,0,2015-08-22 01:33:20
4880,34.87,28.76,27.95,58.23,1020.33,272.57,10.58,193.73,51.790315,20.036339,45.614943,1.002494,0.008169,0.043949,-0.000020,0.000815,-0.000137,0,2015-08-22 01:33:30
4881,34.90,28.76,27.95,58.35,1020.32,272.68,10.32,194.27,51.997712,20.272145,45.680111,1.002532,0.008219,0.044033,0.000070,0.001354,-0.000095,0,2015-08-22 01:33:41
4882,34.89,28.77,27.95,58.13,1020.32,272.56,10.66,193.53,52.048242,20.084157,46.048835,1.002463,0.008292,0.044041,-0.000085,0.001334,-0.000048,0,2015-08-22 01:33:50
4883,34.92,28.77,27.95,58.19,1020.32,272.55,10.87,193.41,52.013743,20.010890,45.724979,1.002600,0.008356,0.044033,0.000026,0.002139,-0.000016,0,2015-08-22 01:34:00
4884,34.85,28.76,27.95,58.33,1020.31,272.53,10.95,193.53,52.017770,20.170510,45.686160,1.002564,0.008292,0.043926,0.000221,-0.000747,-0.000172,0,2015-08-22 01:34:11
4885,34.87,28.76,27.95,58.23,1020.33,272.49,10.76,193.56,52.082649,20.011258,45.745514,1.002509,0.008287,0.044024,-0.000181,-0.000139,0.000157,0,2015-08-22 01:34:20
4886,34.87,28.77,27.95,58.30,1020.32,272.52,10.69,193.50,51.969856,19.985691,45.850443,1.002557,0.008247,0.044131,-0.000101,-0.000127,0.000072,0,2015-08-22 01:34:31
4887,34.89,28.76,27.95,58.45,1020.32,272.63,10.66,193.50,52.240907,19.969660,45.947386,1.002639,0.008355,0.044130,0.000232,0.001614,-0.000318,0,2015-08-22 01:34:40
4888,34.85,28.77,27.95,58.31,1020.31,272.59,10.62,193.59,52.230747,20.003106,45.809905,1.002542,0.008154,0.044074,0.000114,0.001431,0.000067,0,2015-08-22 01:34:50
4889,34.90,28.78,27.95,58.29,1020.32,272.47,11.10,193.09,52.127941,19.833831,45.488678,1.002602,0.008316,0.043922,0.000156,-0.001197,-0.000132,0,2015-08-22 01:35:01
4890,34.88,28.78,27.95,58.53,1020.30,272.51,10.70,193.82,51.995355,20.000661,45.223654,1.002585,0.008471,0.043871,-0.000259,-0.000281,0.000149,0,2015-08-22 01:35:10
4891,34.88,28.77,27.95,58.44,1020.30,272.52,10.87,193.41,52.075292,19.971094,45.627427,1.002524,0.008260,0.043920,-0.000026,0.000015,-0.000078,0,2015-08-22 01:35:20
4892,34.87,28.76,27.95,58.26,1020.29,272.59,10.77,193.57,52.045362,19.991213,45.546281,1.002618,0.008345,0.043971,-0.000087,0.000706,-0.000152,0,2015-08-22 01:35:31
4893,34.86,28.77,27.95,58.29,1020.32,272.52,10.93,193.20,52.167187,19.830885,45.699735,1.002562,0.008090,0.043866,-0.000026,0.000153,-0.000115,0,2015-08-22 01:35:40
4894,34.90,28.76,27.95,58.26,1020.30,272.54,10.95,193.07,51.988052,19.748543,45.636099,1.002505,0.008209,0.043873,0.000372,0.000358,-0.000470,0,2015-08-22 01:35:50
4895,34.91,28.74,27.95,58.41,1020.31,272.54,11.06,193.22,52.105783,19.773323,45.250348,1.002488,0.008270,0.043910,0.000342,-0.001479,-0.000207,0,2015-08-22 01:36:01
4896,34.85,28.75,27.95,58.32,1020.31,272.50,11.01,193.44,51.888795,20.059340,45.460129,1.002587,0.008298,0.043931,-0.000101,-0.000025,0.000027,0,2015-08-22 01:36:10
4897,34.86,28.74,27.95,58.21,1020.30,272.54,10.95,193.27,51.891669,19.909920,45.674601,1.002616,0.008190,0.043884,0.000337,0.001638,-0.000138,0,2015-08-22 01:36:20
4898,34.87,28.75,27.95,58.33,1020.29,272.60,10.35,193.74,51.893172,19.930254,45.874367,1.002504,0.008358,0.043891,-0.000048,0.001166,0.000069,0,2015-08-22 01:36:30
4899,34.91,28.76,27.95,58.41,1020.29,272.57,10.43,194.04,52.006324,20.070006,45.368598,1.002502,0.008194,0.043869,-0.000188,-0.000193,0.000077,0,2015-08-22 01:36:40
4900,34.89,28.75,27.95,58.26,1020.32,272.57,10.34,194.23,51.942753,20.075700,45.315259,1.002562,0.008300,0.044001,-0.000308,-0.000978,0.000141,0,2015-08-22 01:36:51
4901,34.92,28.75,27.95,58.48,1020.31,272.49,10.86,193.68,52.086786,20.081581,45.341132,1.002619,0.008250,0.044083,0.000132,-0.000010,0.000057,0,2015-08-22 01:37:00
4902,34.88,28.75,27.95,58.68,1020.32,272.53,10.58,194.05,52.033370,20.190877,45.396799,1.002630,0.008246,0.044042,0.000247,0.000667,0.000122,0,2015-08-22 01:37:10
4903,34.85,28.75,27.95,58.41,1020.32,272.53,10.78,193.83,52.053714,20.290664,45.691580,1.002447,0.008433,0.044079,0.000034,-0.000102,-0.000071,0,2015-08-22 01:37:20
4904,34.88,28.75,27.95,58.38,1020.31,272.49,11.05,193.48,52.059547,20.328719,45.930242,1.002474,0.008296,0.043960,-0.000034,-0.001297,-0.000033,0,2015-08-22 01:37:30
4905,34.86,28.74,27.95,58.28,1020.33,272.53,10.60,193.76,52.132239,20.125010,45.872539,1.002372,0.008215,0.044091,-0.000091,-0.001155,0.000291,0,2015-08-22 01:37:41
4906,34.86,28.75,27.95,58.50,1020.32,272.57,10.22,194.24,52.348486,20.212762,45.705419,1.002623,0.008271,0.043954,-0.000151,0.000706,0.000175,0,2015-08-22 01:37:50
4907,34.89,28.74,27.95,58.38,1020.33,272.61,10.35,194.21,52.262095,20.354156,45.941655,1.002538,0.008400,0.044004,-0.000019,0.000630,0.000076,0,2015-08-22 01:38:00
4908,34.90,28.73,27.95,58.38,1020.33,272.53,10.85,193.76,52.161882,20.241976,45.629775,1.002667,0.008224,0.043995,0.000008,-0.001048,-0.000048,0,2015-08-22 01:38:11
4909,34.86,28.73,27.95,58.37,1020.31,272.59,10.62,193.95,52.263943,20.213499,45.595388,1.002632,0.008296,0.043884,-0.000022,0.002404,-0.000066,0,2015-08-22 01:38:20
4910,34.88,28.75,27.95,58.27,1020.31,272.51,10.80,193.81,52.192877,20.081674,45.215032,1.002588,0.008333,0.043877,-0.000070,0.000070,0.000278,0,2015-08-22 01:38:31
4911,34.90,28.75,27.95,58.47,1020.33,272.60,10.49,194.33,52.255306,20.273475,45.199667,1.002456,0.008300,0.043973,-0.000087,0.000870,0.000017,0,2015-08-22 01:38:40
4912,34.92,28.75,27.95,58.37,1020.32,272.57,10.49,194.26,52.191134,20.291920,45.401598,1.002549,0.008161,0.043981,-0.000036,0.000870,-0.000100,0,2015-08-22 01:38:50
4913,34.89,28.76,27.95,58.36,1020.33,272.55,10.70,193.79,52.035248,20.121686,45.618023,1.002529,0.008454,0.044081,-0.000156,-0.001373,0.000106,0,2015-08-22 01:39:01
4914,34.89,28.77,27.95,58.45,1020.33,272.67,10.52,193.78,52.201499,19.899862,45.420667,1.002594,0.008208,0.044096,0.000279,-0.000479,-0.000321,0,2015-08-22 01:39:10
4915,34.91,28.75,27.95,58.49,1020.31,272.62,10.88,193.47,51.991945,19.886798,45.376980,1.002540,0.008282,0.043896,0.000439,0.000168,-0.000240,0,2015-08-22 01:39:21
4916,34.90,28.76,27.95,58.32,1020.33,272.47,11.14,193.50,52.215535,20.151897,45.249101,1.002383,0.008348,0.043875,0.000093,-0.000570,0.000033,0,2015-08-22 01:39:30
4917,34.89,28.76,27.95,58.52,1020.32,272.48,11.25,193.47,52.061083,20.152954,45.071388,1.002639,0.008380,0.044015,0.000069,0.000053,-0.000165,0,2015-08-22 01:39:40
4918,34.89,28.76,27.94,58.32,1020.31,272.51,10.96,194.16,52.044566,20.520313,45.135869,1.002637,0.008271,0.043847,0.000084,0.000230,-0.000156,0,2015-08-22 01:39:51
4919,34.93,28.77,27.94,58.47,1020.32,272.57,10.80,194.48,52.228575,20.561768,44.957948,1.002448,0.008253,0.043945,0.000004,0.000741,-0.000070,0,2015-08-22 01:40:00
4920,34.90,28.75,27.94,58.40,1020.33,272.55,10.77,194.44,52.030904,20.554858,45.006332,1.002441,0.008331,0.043953,0.000271,-0.000476,0.000151,0,2015-08-22 01:40:11
4921,34.95,28.75,27.94,58.40,1020.33,272.57,10.38,194.95,51.843988,20.502122,44.761686,1.002412,0.008285,0.043995,0.000047,0.000921,0.000053,0,2015-08-22 01:40:21
4922,34.86,28.76,27.94,58.33,1020.34,272.50,11.29,193.83,51.976125,20.523067,45.216901,1.002641,0.008208,0.043974,0.000446,0.001787,-0.000223,0,2015-08-22 01:40:30
4923,34.91,28.77,27.94,58.27,1020.33,272.58,10.62,194.46,51.726768,20.695838,45.578272,1.002482,0.008343,0.044005,0.000186,0.000190,-0.000025,0,2015-08-22 01:40:41
4924,34.85,28.75,27.94,58.48,1020.30,272.52,10.61,194.65,51.840522,20.799273,45.476661,1.002461,0.008504,0.044039,-0.000129,0.000592,0.000174,0,2015-08-22 01:40:50
